user_id,sessions,days_active,device,traffic_source,max_step,avg_session_time
4720,4,85,0,2,4,406
4721,1,20,0,1,3,324
4722,1,50,1,3,6,317
4723,1,164,1,2,3,283
4724,1,92,0,0,5,463
4725,1,88,2,0,5,530
4726,1,69,1,1,3,114
4727,4,37,1,2,6,550
4728,3,253,0,1,3,591
4729,2,252,1,2,4,542
4730,1,140,1,0,2,545
4731,1,355,0,0,3,545
4732,1,168,0,0,4,526
4733,2,54,2,1,3,191
4734,4,178,0,1,3,556
4735,1,297,0,0,3,394
4736,1,301,0,1,4,573
4737,2,359,1,0,3,454
4738,1,106,1,0,1,393
4739,1,137,0,2,4,137
4740,2,190,0,0,3,43
4741,2,128,2,1,3,52
4742,1,342,1,2,2,350
4743,1,47,1,2,3,539
4744,5,5,0,0,3,70
4745,1,257,0,1,6,333
4746,1,300,0,2,3,444
4747,1,150,1,2,1,479
4748,1,294,0,2,2,423
4749,1,243,0,0,2,394
4750,3,275,0,0,4,458
4751,1,208,0,1,2,181
4752,1,115,1,2,3,288
4753,2,195,0,0,3,252
4754,2,343,1,0,5,295
4755,3,170,2,2,3,259
4756,3,82,0,0,3,468
4757,1,154,1,0,5,179
4758,3,141,2,0,3,486
4759,1,314,2,0,5,165
4760,5,146,0,1,4,428
4761,1,323,0,0,3,172
4762,5,122,0,0,4,99
4763,3,252,1,0,7,83
4764,1,343,1,0,4,432
4765,2,311,1,1,6,581
4766,5,89,0,0,2,56
4767,3,58,0,1,3,328
4768,1,63,1,0,6,587
4769,2,347,0,0,3,349
4770,1,308,1,0,7,474
4771,1,280,0,0,2,127
4772,1,72,0,1,6,155
4773,1,9,0,1,3,87
4774,3,94,0,2,2,206
4775,1,339,0,0,6,314
4776,3,336,0,0,3,56
4777,1,152,0,0,1,480
4778,1,356,0,2,2,352
4779,1,40,0,0,4,279
4780,1,359,1,1,7,399
4781,1,62,0,0,2,119
4782,1,254,1,0,3,160
4783,2,69,1,3,2,554
4784,1,245,1,1,5,58
4785,1,170,2,2,2,573
4786,1,178,0,1,3,115
4787,3,189,1,1,2,87
4788,4,260,2,0,4,86
4789,1,72,1,1,6,423
4790,1,17,0,0,4,54
4791,1,341,0,1,2,219
4792,4,57,0,1,4,105
4793,1,218,1,2,5,400
4794,1,107,1,1,2,535
4795,1,304,0,1,2,212
4796,1,173,0,0,2,183
4797,1,219,1,0,5,298
4798,3,247,0,0,4,307
4799,1,218,1,2,4,369
4800,2,31,1,3,3,52
4801,1,47,0,0,3,461
4802,1,134,1,0,7,555
4803,4,108,0,1,3,372
4804,1,72,1,2,6,81
4805,3,327,2,1,4,368
4806,2,108,1,0,2,70
4807,1,309,0,3,3,547
4808,4,272,0,2,6,436
4809,1,171,0,0,3,167
4810,3,116,0,3,6,128
4811,1,329,0,1,3,370
4812,3,74,0,0,4,345
4813,1,256,0,1,5,571
4814,2,81,0,2,6,254
4815,3,268,0,1,3,290
4816,4,128,2,0,4,276
4817,4,326,1,3,1,108
4818,3,235,0,0,3,502
4819,3,41,0,2,3,106
4820,1,181,0,1,2,291
4821,1,157,0,0,3,31
4822,1,59,0,0,3,46
4823,1,345,1,2,7,373
4824,1,249,1,1,4,41
4825,2,192,1,1,3,36
4826,1,24,0,1,7,275
4827,2,80,2,2,2,186
4828,1,134,2,1,3,203
4829,1,213,0,0,4,516
4830,2,348,0,0,2,310
4831,3,166,0,2,5,338
4832,2,348,0,1,2,266
4833,2,337,1,0,2,186
4834,1,71,0,3,2,280
4835,2,214,0,2,6,250
4836,1,65,0,0,4,367
4837,1,221,0,3,4,252
4838,1,308,1,1,4,240
4839,1,286,1,0,3,366
4840,1,185,1,0,4,163
4841,4,207,0,1,3,524
4842,4,99,1,2,2,576
4843,1,242,0,0,4,212
4844,1,158,1,0,2,190
4845,1,98,0,0,2,416
4846,1,42,0,1,5,226
4847,4,139,0,0,4,513
4848,1,283,0,0,4,531
4849,3,227,2,1,3,518
4850,1,72,0,2,3,381
4851,5,243,0,1,4,559
4852,1,18,0,0,5,263
4853,3,77,1,1,4,438
4854,1,45,0,0,7,305
4855,2,343,1,3,7,488
4856,1,140,1,2,3,482
4857,1,177,0,0,5,442
4858,4,222,0,0,4,47
4859,4,92,0,1,4,101
4860,3,22,1,1,2,407
4861,2,172,0,1,4,384
4862,3,92,0,2,6,180
4863,1,192,1,2,5,290
4864,1,77,1,1,5,109
4865,1,281,0,2,2,135
4866,2,364,0,2,3,552
4867,1,179,0,2,3,432
4868,1,238,0,3,3,159
4869,2,135,0,0,4,200
4870,3,280,2,0,3,435
4871,1,19,0,2,4,62
4872,1,83,1,2,3,565
4873,1,228,1,3,3,226
4874,1,265,0,0,2,75
4875,1,112,1,1,6,303
4876,2,251,0,0,1,162
4877,2,164,2,1,1,293
4878,2,358,1,0,5,396
4879,1,168,0,0,7,34
4880,3,221,0,0,5,298
4881,1,304,0,1,1,450
4882,1,191,0,0,3,375
4883,3,325,0,0,7,98
4884,1,170,0,0,5,387
4885,1,45,1,0,4,415
4886,3,14,0,3,3,354
4887,1,231,1,0,1,510
4888,2,157,1,0,1,208
4889,1,134,0,2,4,285
4890,2,37,1,1,1,448
4891,1,53,0,2,7,240
4892,1,18,0,1,2,396
4893,2,38,1,3,5,195
4894,1,187,0,0,2,243
4895,1,196,1,3,4,558
4896,1,243,1,2,2,202
4897,1,300,2,1,5,158
4898,1,303,1,1,4,32
4899,1,35,1,1,2,99
4900,4,215,0,0,5,81
4901,1,219,0,0,4,466
4902,1,316,1,3,6,407
4903,1,90,0,1,6,123
4904,1,308,0,0,6,588
4905,4,252,0,2,2,115
4906,1,8,1,1,2,547
4907,4,256,0,0,7,459
4908,1,363,1,2,3,72
4909,2,208,0,2,3,399
4910,2,131,0,0,5,433
4911,3,224,0,3,3,332
4912,2,197,0,0,5,211
4913,2,142,1,1,5,198
4914,1,252,0,0,5,232
4915,1,96,0,1,3,572
4916,4,26,0,0,3,131
4917,1,111,0,0,3,375
4918,1,123,0,2,3,471
4919,3,186,0,0,2,279
4920,1,168,2,2,3,212
4921,4,51,1,1,4,331
4922,2,5,0,3,4,309
4923,2,77,0,1,5,118
4924,3,160,0,0,4,454
4925,1,208,0,0,3,314
4926,1,257,1,2,4,159
4927,1,205,1,2,5,277
4928,1,255,0,0,3,218
4929,2,11,1,1,4,120
4930,4,8,0,1,2,597
4931,1,32,0,3,3,194
4932,1,28,0,3,6,577
4933,4,206,0,3,6,359
4934,1,228,2,2,4,570
4935,1,128,0,3,5,109
4936,1,255,0,0,6,198
4937,4,212,2,2,7,574
4938,2,239,1,2,3,122
4939,3,207,1,3,4,408
4940,3,318,2,1,3,238
4941,1,283,0,0,2,223
4942,1,245,1,1,3,293
4943,3,45,1,1,5,276
4944,1,105,1,0,5,477
4945,3,348,1,0,6,550
4946,4,281,0,1,2,508
4947,2,234,1,0,4,306
4948,2,189,0,0,2,158
4949,3,44,0,0,3,331
4950,3,225,0,3,6,543
4951,1,142,2,2,3,389
4952,1,136,0,0,5,386
4953,1,176,0,2,2,495
4954,2,142,0,2,3,201
4955,1,80,2,0,4,117
4956,2,82,0,0,2,529
4957,1,135,1,1,3,112
4958,2,207,1,1,2,546
4959,1,344,0,2,4,580
4960,2,177,0,1,7,351
4961,2,243,1,0,5,494
4962,1,55,2,3,7,170
4963,1,141,1,0,5,584
4964,2,56,0,2,6,165
4965,1,15,1,0,4,359
4966,1,185,0,0,4,424
4967,4,314,1,1,3,185
4968,2,88,1,0,5,68
4969,4,97,0,1,2,311
4970,1,144,1,0,2,567
4971,1,8,1,1,6,573
4972,3,215,1,1,1,75
4973,2,173,0,0,7,273
4974,2,223,0,2,5,576
4975,1,40,1,0,3,479
4976,1,182,0,0,4,307
4977,1,270,0,1,5,435
4978,1,187,2,1,3,75
4979,1,245,0,1,5,549
4980,1,309,2,0,5,300
4981,5,231,0,2,3,585
4982,1,155,0,1,1,267
4983,2,175,1,0,3,196
4984,3,336,1,0,3,405
4985,2,115,1,2,2,230
4986,1,311,0,1,5,261
4987,2,300,1,0,3,475
4988,2,18,0,0,6,447
4989,2,272,0,0,3,183
4990,3,12,0,1,3,397
4991,5,301,1,2,4,116
4992,2,192,0,1,6,559
4993,1,232,0,1,4,83
4994,2,93,0,3,3,71
4995,1,218,0,1,6,378
4996,3,278,0,1,3,259
4997,1,353,1,0,2,465
4998,1,303,0,1,3,170
4999,3,29,1,1,5,317
5000,2,301,1,0,1,351
